FID	Shape	Borough	Block	Lot	CD	CT2010	CB2010	SchoolDist	Council	ZipCode	FireComp	PolicePrct	HealthArea	SanitBoro	SanitDistr	SanitSub	Address	ZoneDist1	ZoneDist2	ZoneDist3	ZoneDist4	Overlay1	Overlay2	SPDist1	SPDist2	SPDist3	LtdHeight	SplitZone	BldgClass	LandUse	Easements	OwnerType	OwnerName	LotArea	BldgArea	ComArea	ResArea	OfficeArea	RetailArea	GarageArea	StrgeArea	FactryArea	OtherArea	AreaSource	NumBldgs	NumFloors	UnitsRes	UnitsTotal	LotFront	LotDepth	BldgFront	BldgDepth	Ext	ProxCode	IrrLotCode	LotType	BsmtCode	AssessLand	AssessTot	ExemptLand	ExemptTot	YearBuilt	YearAlter1	YearAlter2	HistDist	Landmark	BuiltFAR	ResidFAR	CommFAR	FacilFAR	BoroCode	BBL	CondoNo	Tract2010	XCoord	YCoord	ZoneMap	ZMCode	Sanborn	TaxMap	EDesigNum	APPBBL	APPDate	PLUTOMapID	Version	MAPPLUTO_F	SHAPE_Leng	SHAPE_Area
35484	<geoprocessing describe geometry object object at 0x0312FD40>	MN	2070	1	109	 225	3003	06	7	10031	E080	30	900	1	09	2A	3410 BROADWAY	R8	 	 	 	C1-4	 	 	 	 	 	N	K4	04	0	P	HAMILTON PARK ASSETS	6797	20000	20000	0	0	20000	0	0	0	0	2	1	3.0	0	11	199.83	34.0	199.83	34.0	G	0	N	3	2	585000.0	4040100.0	0.0	0.0	1920	0	0	 	 	2.94	6.02	0.0	6.5	1	1020700001.0	0	0225	997213	238834	6a	 	111S021	10710	 	0.0	 	1	16V2	0	486.223010213	7542.76121741
35504	<geoprocessing describe geometry object object at 0x0312FEE0>	MN	2070	4	109	 225	3003	06	7	10031	E080	30	900	1	09	2B	543 WEST 138 STREET	R8	R7A	 	 	C1-4	 	 	 	 	 	Y	K1	05	0	P	HAMILTON PARK ASSETS	16986	16985	16985	0	0	16985	0	0	0	0	2	1	1.0	0	1	85.0	199.83	85.0	200.0	 	3	N	4	0	126000.0	1050750.0	0.0	0.0	1924	0	0	 	 	1.0	6.02	0.0	6.5	1	1020700004.0	0	0225	997266	238804	6a	 	111S021	10710	 	0.0	 	1	16V2	0	582.97654582	17505.7602853
35515	<geoprocessing describe geometry object object at 0x0312F4E0>	MN	2087	20	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	621 WEST 138 STREET	R6A	 	 	 	 	 	 	 	 	 	N	C5	02	0	P	ATTILA REALTY LLC	1499	2535	0	2535	0	0	0	0	0	0	2	1	3.0	8	8	15.0	99.92	15.0	61.0	E	3	N	5	1	9029.0	34580.0	0.0	0.0	1920	1986	0	 	 	1.69	3.0	0.0	3.0	1	1020870020.0	0	0225	996788	239010	6a	 	111S020	10710	 	0.0	 	1	16V2	0	236.533915224	1494.60836065
35520	<geoprocessing describe geometry object object at 0x0312FF00>	MN	2087	36	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	3417 BROADWAY	R8	 	 	 	C1-4	 	 	 	 	 	N	C7	04	0	P	3417 BROADWAY LLC	3990	19140	2000	17140	0	2000	0	0	0	0	2	1	6.0	22	31	39.92	100.0	38.0	86.0	 	3	N	3	5	40050.0	1063350.0	0.0	0.0	1910	0	0	 	 	4.8	6.02	0.0	6.5	1	1020870036.0	0	0225	997069	239007	6a	 	111S020	10710	 	0.0	 	1	16V2	0	298.196066674	4607.30521872
35524	<geoprocessing describe geometry object object at 0x03139160>	MN	2087	25	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	603 WEST 138 STREET	R6A	 	 	 	 	 	 	 	 	 	N	D2	03	0	 	AEC 138 REALTY LLC	7433	31554	0	31554	0	0	0	0	0	0	2	1	6.0	24	24	75.0	99.92	73.0	83.0	 	2	N	5	2	75150.0	676800.0	0.0	0.0	1920	1988	0	 	 	4.25	3.0	0.0	3.0	1	1020870025.0	0	0225	996924	238935	6a	 	111S020	10710	 	0.0	 	1	16V2	0	360.392433746	7927.32782981
35534	<geoprocessing describe geometry object object at 0x0312F4E0>	MN	2087	46	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	624 WEST 139 STREET	R8	 	 	 	 	 	 	 	 	 	N	C1	02	0	 	WEST RIVER APARTMENTS	4996	17660	0	17660	0	0	0	0	0	0	2	1	5.0	21	21	50.0	99.92	50.0	84.0	 	3	N	5	2	40050.0	645750.0	0.0	0.0	1910	0	0	 	 	3.53	6.02	0.0	6.5	1	1020870046.0	0	0225	996810	239116	6a	 	111S020	10710	 	0.0	 	1	16V2	0	307.875574797	5251.72375328
35550	<geoprocessing describe geometry object object at 0x0312FD00>	MN	2087	48	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	628 WEST 139 STREET	R8	 	 	 	 	 	 	 	 	 	N	C1	02	0	 	CHRETIEN, JACQUES	4996	17660	0	17660	0	0	0	0	0	0	2	1	5.0	21	21	50.0	99.92	50.0	84.0	 	3	N	5	2	44100.0	539550.0	0.0	0.0	1910	0	0	 	 	3.53	6.02	0.0	6.5	1	1020870048.0	0	0225	996766	239140	6a	 	111S020	10710	 	0.0	 	1	16V2	0	305.537403858	5131.42708888
35551	<geoprocessing describe geometry object object at 0x0312F840>	MN	2087	34	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	3413 BROADWAY	R8	 	 	 	C1-4	 	 	 	 	 	N	C7	04	0	P	MAXREM REALTY LLC	4000	16020	1600	14420	0	1600	0	0	0	0	2	1	6.0	17	19	40.0	100.0	40.0	84.0	 	3	N	5	2	25650.0	987300.0	0.0	0.0	1910	1988	0	 	 	4.01	6.02	0.0	6.5	1	1020870034.0	0	0225	997048	238970	6a	 	111S020	10710	 	0.0	 	1	16V2	0	292.652800349	4315.29241139
35553	<geoprocessing describe geometry object object at 0x0312FD00>	MN	2087	78	109	 225	2000	06	7	10031	E080	30	900	1	09	2A	626 RIVERSIDE DRIVE	R8	 	 	 	 	 	 	 	 	 	N	D4	03	0	P	RIVERVIEW TOWERS INC	71837	400800	0	400800	0	0	0	0	0	0	2	1	24.0	770	770	200.08	354.0	62.0	152.0	 	1	Y	3	5	1404000.0	10460700.0	1404000.0	10460700.0	1964	0	0	 	 	5.58	6.02	0.0	6.5	1	1020870078.0	0	0225	996861	239324	6a	 	111S020	10710	 	0.0	 	1	16V2	0	1130.75067616	74074.6839687
35554	<geoprocessing describe geometry object object at 0x0312F840>	MN	2087	31	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	3405 BROADWAY	R8	 	 	 	C1-4	 	 	 	 	 	N	C6	02	0	P	3405 BROADWAY HDFC	4000	16020	3000	13020	0	3000	0	0	0	0	2	1	6.0	16	18	40.0	100.0	40.0	83.0	 	3	N	5	2	25650.0	616950.0	25650.0	256765.0	1910	1986	0	 	 	4.01	6.02	0.0	6.5	1	1020870031.0	0	0225	997008	238900	6a	 	111S020	10710	 	0.0	 	1	16V2	0	291.683982402	4264.23863155
35601	<geoprocessing describe geometry object object at 0x0312F460>	MN	2071	61	109	 225	3002	06	7	10031	E080	30	900	1	09	2A	3430 BROADWAY	R8	R7A	 	 	C1-4	 	 	 	 	 	Y	D7	04	0	P	556 WEST 140TH STREET	15000	72774	5500	67274	0	5500	0	0	0	0	2	1	6.0	51	58	99.92	150.0	99.0	140.0	 	2	N	3	1	237600.0	1206000.0	0.0	0.0	1930	0	0	 	 	4.85	6.02	0.0	6.5	1	1020710061.0	0	0225	997413	239078	6a	 	111S031	10710	 	0.0	 	1	16V2	0	509.320934042	15539.5536669
35603	<geoprocessing describe geometry object object at 0x0312F4A0>	MN	2087	18	109	 225	2001	06	7	10031	E080	30	900	1	09	2A	625 WEST 138 STREET	R6A	 	 	 	 	 	 	 	 	 	N	C1	02	0	P	VAN DAI, ANDREW	4996	17660	0	17660	0	0	0	0	0	0	2	1	5.0	20	20	50.0	99.92	50.0	85.0	 	3	N	5	2	25650.0	178650.0	0.0	0.0	1910	1987	0	 	 	3.53	3.0	0.0	3.0	1	1020870018.0	0	0225	996759	239026	6a	 	111S020	10710	 	0.0	 	1	16V2	0	309.840840904	5301.8834797
35621	<geoprocessing describe geometry object object at 0x0312FA60>	MN	2087	93	109	 225	2000	06	7	10031	E080	30	900	1	09	2A	3421 BROADWAY	R8	 	 	 	C1-4	 	 	 	 	 	N	D7	04	0	P	GVS PROPERTIES, LLC	7494	34360	6000	28360	2700	3300	0	0	0	0	2	1	6.0	29	37	99.92	75.0	98.0	72.0	E	3	N	3	2	105300.0	1314000.0	0.0	0.0	1910	1988	0	 	 	4.59	6.02	0.0	6.5	1	1020870093.0	0	0225	997140	239112	6a	 	111S020	10710	 	0.0	 	1	16V2	0	369.514534135	8420.53316068
