FID	Shape	Borough	Block	Lot	CD	CT2010	CB2010	SchoolDist	Council	ZipCode	FireComp	PolicePrct	HealthArea	SanitBoro	SanitDistr	SanitSub	Address	ZoneDist1	ZoneDist2	ZoneDist3	ZoneDist4	Overlay1	Overlay2	SPDist1	SPDist2	SPDist3	LtdHeight	SplitZone	BldgClass	LandUse	Easements	OwnerType	OwnerName	LotArea	BldgArea	ComArea	ResArea	OfficeArea	RetailArea	GarageArea	StrgeArea	FactryArea	OtherArea	AreaSource	NumBldgs	NumFloors	UnitsRes	UnitsTotal	LotFront	LotDepth	BldgFront	BldgDepth	Ext	ProxCode	IrrLotCode	LotType	BsmtCode	AssessLand	AssessTot	ExemptLand	ExemptTot	YearBuilt	YearAlter1	YearAlter2	HistDist	Landmark	BuiltFAR	ResidFAR	CommFAR	FacilFAR	BoroCode	BBL	CondoNo	Tract2010	XCoord	YCoord	ZoneMap	ZMCode	Sanborn	TaxMap	EDesigNum	APPBBL	APPDate	PLUTOMapID	Version	MAPPLUTO_F	SHAPE_Leng	SHAPE_Area
38527	<geoprocessing describe geometry object object at 0x0F2D08A0>	MN	2178	16	112	 	 	06	10	0	 	0	0	1	12	 	        RIVERSIDE DRIVE	R7-2	 	 	 	 	 	 	 	 	 	N	U1	07	0	 	PORT OF NY AUTH	6873	0	0	0	0	0	0	0	0	0	7	0	0.0	0	0	79.0	87.0	0.0	0.0	 	0	N	5	5	0.0	0.0	0.0	0.0	0	0	0	 	 	0.0	3.44	0.0	6.5	1	1021780016.0	0	0000	0	0	3a	 	112 013	10803	 	0.0	 	1	16V2	0	333.252855954	6922.31339902
38567	<geoprocessing describe geometry object object at 0x0F2D0980>	MN	2178	10	112	 	 	06	10	0	 	0	0	1	12	 	        RIVERSIDE DRIVE	R7-2	 	 	 	 	 	 	 	 	 	N	U1	07	0	 	PORT OF NY AUTH	69750	0	0	0	0	0	0	0	0	0	7	0	0.0	0	0	225.0	310.0	0.0	0.0	 	0	N	5	5	0.0	0.0	0.0	0.0	0	0	0	 	 	0.0	3.44	0.0	6.5	1	1021780010.0	0	0000	0	0	3a	 	112 013	10803	 	0.0	 	1	16V2	0	1033.30293941	48509.0216736
40200	<geoprocessing describe geometry object object at 0x0F2D0C00>	MN	2155	6	112	 269	3001	06	10	10033	L045	34	210	1	12	2A	329 AUDUBON AVENUE	R7-2	 	 	 	 	 	 	 	 	 	N	W6	08	0	C	DCAS/DEPARTMENT OF ED	17175	8860	8860	0	0	0	0	0	0	8860	2	1	1.0	0	1	70.0	245.0	60.0	169.0	 	1	N	3	0	246600.0	514800.0	246600.0	514800.0	1972	0	0	 	 	0.52	3.44	0.0	6.5	1	1021550006.0	0	0269	1003196	248576	3a	Y	112 019	10803	 	0.0	 	1	16V2	0	638.365203562	17099.0782097
40202	<geoprocessing describe geometry object object at 0x0F2D0C00>	MN	2155	30	112	 269	3001	06	10	10033	L045	34	210	1	12	2A	513 WEST 181 STREET	R7-2	 	 	 	C2-4	 	 	 	 	 	N	Y1	08	0	C	FIRE DEPARTMENT	7000	16995	16995	0	0	0	0	0	0	16995	2	1	3.0	0	0	70.0	100.0	70.0	90.0	E	0	N	5	2	105750.0	425700.0	105750.0	425700.0	1910	0	0	 	 	2.43	3.44	0.0	6.5	1	1021550030.0	0	0269	1003164	248494	3b	 	112 019	10803	 	0.0	 	1	16V2	0	353.05436073	7481.62990814
40224	<geoprocessing describe geometry object object at 0x0F2D08A0>	MN	2155	26	112	 269	3001	06	10	10033	L045	34	210	1	12	2A	507 WEST 181 STREET	R7-2	 	 	 	C2-4	 	 	 	 	 	N	H3	05	0	 	505 WEST 181 ASSOCIAT	4970	28850	9000	0	9000	0	0	0	0	0	2	1	8.0	0	53	50.0	99.4	50.0	99.4	 	1	N	5	2	310950.0	3357000.0	0.0	3046050.0	2009	0	0	 	 	5.8	3.44	0.0	6.5	1	1021550026.0	0	0269	1003264	248438	3b	 	112 019	10803	 	0.0	 	1	16V2	0	310.666016502	5266.57978586
40234	<geoprocessing describe geometry object object at 0x0F02D9A0>	MN	2152	61	112	 269	3002	06	10	10033	L045	34	210	1	12	2A	307 AUDUBON AVENUE	R7-2	 	 	 	 	 	 	 	 	 	N	C1	02	0	P	WEST 180 ST ASSOC	12000	50073	0	50073	0	0	0	0	0	0	2	1	6.0	75	76	100.0	120.0	100.0	70.0	 	0	N	3	2	96300.0	2344950.0	96300.0	2344950.0	1920	1980	0	 	 	4.17	3.44	0.0	6.5	1	1021520061.0	0	0269	1002954	248270	3b	 	112 019	10803	 	0.0	 	1	16V2	0	444.445041005	12224.7404602
40240	<geoprocessing describe geometry object object at 0x0F02D9A0>	MN	2153	63	112	 269	4002	06	10	10033	L045	34	210	1	12	2A	564 WEST 181 STREET	C4-4	R7-2	 	 	C1-4	 	 	 	 	 	Y	K2	05	0	P	SUL 620/564 LLC	9450	17200	17200	0	0	17200	0	0	0	0	2	1	2.0	0	5	75.0	119.5	22.0	95.0	 	0	Y	5	2	513000.0	1850400.0	0.0	0.0	1914	2000	0	 	 	1.82	3.44	3.4	6.5	1	1021530063.0	0	0269	1002630	248572	3a	Y	112 019	10803	 	0.0	 	1	16V2	0	448.629375017	9661.79302426
40242	<geoprocessing describe geometry object object at 0x0F02D020>	MN	2154	56	112	 269	4000	06	10	10033	L045	34	210	1	12	2A	551 WEST 182 STREET	R7-2	 	 	 	 	 	 	 	 	 	N	K1	05	0	P	SHAMOIL PROPERTY LLC	1994	1994	1994	0	0	1994	0	0	0	0	2	1	1.0	0	6	25.0	79.75	25.0	80.0	 	2	N	3	2	40050.0	160200.0	0.0	0.0	1916	0	0	 	 	1.0	3.44	0.0	6.5	1	1021540056.0	0	0269	1003074	248795	3a	 	112 020	10803	 	0.0	 	1	16V2	0	220.672873872	2263.14372007
40243	<geoprocessing describe geometry object object at 0x0F02D020>	MN	2154	160	112	 269	4000	06	10	10033	L045	34	210	1	12	2A	561 WEST 182 STREET	R7-2	 	 	 	 	 	 	 	 	 	N	A5	01	0	 	RICHARD ORTIZ	1329	1854	0	1854	0	0	0	0	0	0	2	1	3.0	1	1	16.67	79.75	16.67	40.0	 	3	N	5	1	8291.0	17464.0	0.0	0.0	1901	0	0	 	 	1.4	3.44	0.0	6.5	1	1021540160.0	0	0269	1002974	248851	3a	 	112 020	10803	 	0.0	 	1	16V2	0	199.871944012	1398.78383351
40245	<geoprocessing describe geometry object object at 0x0F02D960>	MN	2154	13	112	 269	4001	06	10	10033	L045	34	210	1	12	2A	562 WEST 182 STREET	R7-2	 	 	 	 	 	 	 	 	 	N	G6	10	0	P	562 WEST 182ND STREET	6242	100	0	0	0	0	0	0	0	0	2	1	1.0	0	0	89.17	70.0	0.0	20.0	 	0	N	5	5	151200.0	203850.0	0.0	0.0	0	0	0	 	 	0.02	3.44	0.0	6.5	1	1021540013.0	0	0269	1002942	248717	3a	 	112 020	10803	 	0.0	 	1	16V2	0	319.112870519	6301.26072743
40255	<geoprocessing describe geometry object object at 0x0F02D960>	MN	2154	59	112	 269	4000	06	10	10033	L045	34	210	1	12	2A	557 WEST 182 STREET	R7-2	 	 	 	 	 	 	 	 	 	N	M1	08	0	X	PRINCE OF PC NVRSL ET	1994	1994	1994	0	0	0	0	0	0	1994	2	1	1.0	0	1	25.0	79.75	25.0	80.0	 	3	N	5	0	31950.0	69750.0	31950.0	69750.0	1920	0	0	 	 	1.0	3.44	0.0	6.5	1	1021540059.0	0	0269	1003007	248832	3a	 	112 020	10803	 	0.0	 	1	16V2	0	215.828131332	2061.77725917
40267	<geoprocessing describe geometry object object at 0x0F02D960>	MN	2153	68	112	 269	4002	06	10	10033	L045	34	210	1	12	2A	554 WEST 181 STREET	C4-4	R7-2	 	 	 	 	 	 	 	 	Y	C7	04	0	P	554-558 W 181ST STREE	9954	38750	3500	35250	0	3500	0	0	0	0	2	2	5.0	24	28	83.33	119.5	41.67	106.0	 	0	N	5	5	186750.0	1694700.0	0.0	0.0	1906	0	0	 	 	3.89	3.44	3.4	6.5	1	1021530068.0	0	0269	1002762	248502	3b	Y	112 019	10803	 	0.0	 	1	16V2	0	410.179275064	10106.5359855
40280	<geoprocessing describe geometry object object at 0x0F02DE80>	MN	2162	74	112	 271	2003	06	10	10033	L045	34	210	1	12	2A	609 WEST 180 STREET	R7-2	 	 	 	 	 	 	 	 	 	N	C1	02	0	 	ROGANS REALTY CORP	5000	17200	0	17200	0	0	0	0	0	0	2	1	5.0	20	20	50.0	100.0	50.0	86.0	 	3	N	5	2	40050.0	389700.0	0.0	0.0	1910	1988	0	 	 	3.44	3.44	0.0	6.5	1	1021620074.0	0	0271	1002283	248639	3a	 	112 018	10803	 	0.0	 	1	16V2	0	303.685520935	5078.30168268
